channelId,channelTitle,description,subscriberCount,viewCount,videoCount,brandingTitle,brandingDescription,brandingKeywords,channel_url,keyword_list,kword_list_length,language,country
UCmSL16dzfz4zhhp__-cUlZg,Coach D (Thodoris Ntoulias),"Γειά σου φίλε, πέρνα, κάτσε. Έλα να σε μάθω μπαλίτσα. Α ξέρεις; Είσαι σίγουρος; Α είσαι. Καλά, κάτσε εσύ και δεν θα χάσεις, θα σε τρατάρω και γλυκάκι.",2090,269187,239,Coach D (Thodoris Ntoulias),"Γειά σου φίλε, πέρνα, κάτσε. Έλα να σε μάθω μπαλίτσα. Α ξέρεις; Είσαι σίγουρος; Α είσαι. Καλά, κάτσε εσύ και δεν θα χάσεις, θα σε τρατάρω και γλυκάκι.",football basketball sports f1 nba podcast soccer,https://www.youtube.com/channel/UCmSL16dzfz4zhhp__-cUlZg,"[football, basketball, sports, f1, nba, podcast, soccer]",7,el,GR
UC5GtBXAGWkLRJ26TvTP7tMA,JADI MANAGER,"Channel game Football Manager yang membahas Story, Taktik & Strategi di Game FMmobile.

Kalian bisa diskusi mengenai strategi dan formasi di kolom komentar ya 🫡

Terimakasih dukungan nya 🙏",1700,450244,286,JADI MANAGER,"Channel game Football Manager yang membahas Story, Taktik & Strategi di Game FMmobile.

Kalian bisa diskusi mengenai strategi dan formasi di kolom komentar ya 🫡

Terimakasih dukungan nya 🙏","""football manager"" ""soccer manager"" ""soccer manager 2024"" ""tutorial football manager"" ""football manager indonesia"" ""wonderkid terbaru"" football taktik ""formasi sepak bola"" ""liga champions eropa"" ""liga italia"" ""liga inggris"" ""liga indonesia"" ""timnas indonesia"" ""manager virtual"" ""football manager android"" ""rebuild football manager"" ""rebuild team football manager""",https://www.youtube.com/channel/UC5GtBXAGWkLRJ26TvTP7tMA,"[football manager, soccer manager, soccer manager 2024, tutorial football manager, football manager indonesia, wonderkid terbaru, football, taktik, formasi sepak bola, liga champions eropa, liga italia, liga inggris, liga indonesia, timnas indonesia, manager virtual, football manager android, rebuild football manager, rebuild team football manager]",18,id,ID
UCp23g8tDeJ-dOnwIykPl4Zg,FM.Zweierkette,"Guides und News zum Football Manager. 

Das Ziel dieses Kanals: Neulingen den Einstieg in den FM zu erleichtern und erfahrenen Spielern neuen Input zu liefern. Denn Dranbleiben lohnt sich :-)

Unsere aktive FM-Community auf Discord und mehr Football-Manager-Content findest du unten in den Links.

Viele Grüße
Tery Whenett
",11300,1487966,121,FM.Zweierkette,"Guides und News zum Football Manager. 

Das Ziel dieses Kanals: Neulingen den Einstieg in den FM zu erleichtern und erfahrenen Spielern neuen Input zu liefern. Denn Dranbleiben lohnt sich :-)

Unsere aktive FM-Community auf Discord und mehr Football-Manager-Content findest du unten in den Links.

Viele Grüße
Tery Whenett
","""Football Manager"" FM24 ""FM 2024"" FM2024 ""FM 24"" ""Football Manager 2024"" FMZ FM.Z FMZweierkette ""FM Zweierkette"" FM.Zweierkette",https://www.youtube.com/channel/UCp23g8tDeJ-dOnwIykPl4Zg,"[Football Manager, FM24, FM 2024, FM2024, FM 24, Football Manager 2024, FMZ, FM.Z, FMZweierkette, FM Zweierkette, FM.Zweierkette]",11,de,DE
UC6lWvfXOzOxI7c2R5_Cc1RA,FM Adventure,"Aqui encontras tudo o que está relacionado com o Football Manager, desde reconstruções a experiências, passando por listas de essenciais e até algumas dicas, não só para entreter, mas também para te ajudar a melhorar e conhecer melhor o jogo!

Se és membro do canal e procuras informação sobre como aceder às vantagens passa na página 'Memberships' / 'Apoio ao Canal' da página e tens lá todas as instruções para acederes a todas as vantagens dos membros do canal!

Espero que te divirtas tanto a ver, como eu a criar e produzir este conteúdo!

Para parcerias, patrocínios ou colaborações - business.fmadventure@gmail.com
",11000,1084284,275,FM Adventure,"Aqui encontras tudo o que está relacionado com o Football Manager, desde reconstruções a experiências, passando por listas de essenciais e até algumas dicas, não só para entreter, mas também para te ajudar a melhorar e conhecer melhor o jogo!

Se és membro do canal e procuras informação sobre como aceder às vantagens passa na página 'Memberships' / 'Apoio ao Canal' da página e tens lá todas as instruções para acederes a todas as vantagens dos membros do canal!

Espero que te divirtas tanto a ver, como eu a criar e produzir este conteúdo!

Para parcerias, patrocínios ou colaborações - business.fmadventure@gmail.com
","Futebol ""Football Manager"" Rebuild Rebuilds Gaming FM2022 ""Football Manager 2024"" FM2024 FM24 Streaming Gameplay",https://www.youtube.com/channel/UC6lWvfXOzOxI7c2R5_Cc1RA,"[Futebol, Football Manager, Rebuild, Rebuilds, Gaming, FM2022, Football Manager 2024, FM2024, FM24, Streaming, Gameplay]",11,pt,PT
UCiFHuvRl2pgSjuok03bSIeQ,FRANKLYFM84,"Want To Support A Small Creator? 👇

https://buymeacoffee.com/ffm84

Hello to anyone who is reading this. Thanks for finding my channel and taking the time to check out my content. I have been making Football Manager content for a short time, starting with FM21 and I am now currently enjoying making content using the latest game Football Manager 2024.

On my channel, I like to have a mix of videos.

You will find club rebuilds that will span five seasons with a variety of teams from across the world.

I have tactic tests that showcase some of the tactics from the very best creators in the FM Community space.


#fm24 #footballmanager2024 #fm24tactics #fm24wonderkids ",8210,936930,1339,FRANKLYFM84,"Want To Support A Small Creator? 👇

https://buymeacoffee.com/ffm84

Hello to anyone who is reading this. Thanks for finding my channel and taking the time to check out my content. I have been making Football Manager content for a short time, starting with FM21 and I am now currently enjoying making content using the latest game Football Manager 2024.

On my channel, I like to have a mix of videos.

You will find club rebuilds that will span five seasons with a variety of teams from across the world.

I have tactic tests that showcase some of the tactics from the very best creators in the FM Community space.


#fm24 #footballmanager2024 #fm24tactics #fm24wonderkids ","FM FM21 ""Football Manager"" ""Football Manager 21"" ""Football Manager 2021"" FRANKLYFM84 franklyfm84 ""FM 21"" FM-21 ""FM21 gameplay"" ""fm21 tactics"" ""fm21 tactical"" ""FM wonderkids"" wonderkids shortlist shortlists ""fm21 tips"" ""fm 21 tips"" zealand doctorbenjy lollujo workthespace football manager soccer ""fm21 guide"" ""fm 21 guide"" ""football manager gameplay"" ""fm21 gameplay"" ""fm21 gameplay"" ""fm21 how to"" ""fm 21 how to"" ""fm21 hints"" ""fm21 tips"" ""fm21 tricks"" ""fm 21 hints"" ""fm 21 tricks"" ""fm 21 tips and tricks"" ""fm21 tips and tricks"" experiments llm ""lower league"" ""none league"" non-league fictional",https://www.youtube.com/channel/UCiFHuvRl2pgSjuok03bSIeQ,"[FM, FM21, Football Manager, Football Manager 21, Football Manager 2021, FRANKLYFM84, franklyfm84, FM 21, FM-21, FM21 gameplay, fm21 tactics, fm21 tactical, FM wonderkids, wonderkids, shortlist, shortlists, fm21 tips, fm 21 tips, zealand, doctorbenjy, lollujo, workthespace, football, manager, soccer, fm21 guide, fm 21 guide, football manager gameplay, fm21 gameplay, fm21 gameplay, fm21 how to, fm 21 how to, fm21 hints, fm21 tips, fm21 tricks, fm 21 hints, fm 21 tricks, fm 21 tips and tricks, fm21 tips and tricks, experiments, llm, lower league, none league, non-league, fictional]",45,en,GB
UC_y7tUPJ9rhAINhTe0vrPKQ,FM.addicted,"Born with FM🎮
FM ⮕ Best Game OAT ⚽️🐐
📩fm.addicted1@gmail.com
",2560,84365,21,FM.addicted,"Born with FM🎮
FM ⮕ Best Game OAT ⚽️🐐
📩fm.addicted1@gmail.com
","",https://www.youtube.com/channel/UC_y7tUPJ9rhAINhTe0vrPKQ,[],0,en,
UC9uIA5ZKQWCBUfvr4rh6iYg,MooonoStreams,"",1940,64272,78,MooonoStreams,"","",https://www.youtube.com/channel/UC9uIA5ZKQWCBUfvr4rh6iYg,[],0,,
UCNFvFSPBrQsncn9ShVmTdIQ,풋볼 매니저 ,"풋볼 매니저 한국 공식 유튜브 채널입니다!
새로운 축구 매니지먼트 게임의 시대에 오신 것을 환영합니다 - #FM25, 2025년 3월 출시
",9880,2655440,37,풋볼 매니저 ,"풋볼 매니저 한국 공식 유튜브 채널입니다!
새로운 축구 매니지먼트 게임의 시대에 오신 것을 환영합니다 - #FM25, 2025년 3월 출시
","풋볼매니저 에펨 ""풋볼 매니저"" FM24 FM2024 ""풋볼매니저 2024"" ""풋볼 매니저 2024""",https://www.youtube.com/channel/UCNFvFSPBrQsncn9ShVmTdIQ,"[풋볼매니저, 에펨, 풋볼 매니저, FM24, FM2024, 풋볼매니저 2024, 풋볼 매니저 2024]",7,ko,KR
UCenmkBehf4szi5V-O6EoMaQ,Ataberk Doğan,"Ben Ataberk Doğan. 31 yaşındayım ve Edirneliyim. Sosyal medyaya Vine uygulamasıyla başladım. 1 milyon takipçiye ulaştım ve akabinde 2014-2017 yıllarında yayıncılığa merak saldım. Anlık olarak 24k izleyiciye kadar ulaştım. 2 sene sosyal medyayı bıraktım. 2019 da tekrar aranıza katılıp, daha tecrübeli daha eğlenceli şekilde karşınızdayım! Oyun videoları, yayın kesitleri, komik anlar, talk show ve dahası için sende aramıza katıl abone olmayı unutma!

Reklam ve İş Birliği İçin : merve@bbl.co


",231000,18335886,549,Ataberk Doğan,"Ben Ataberk Doğan. 31 yaşındayım ve Edirneliyim. Sosyal medyaya Vine uygulamasıyla başladım. 1 milyon takipçiye ulaştım ve akabinde 2014-2017 yıllarında yayıncılığa merak saldım. Anlık olarak 24k izleyiciye kadar ulaştım. 2 sene sosyal medyayı bıraktım. 2019 da tekrar aranıza katılıp, daha tecrübeli daha eğlenceli şekilde karşınızdayım! Oyun videoları, yayın kesitleri, komik anlar, talk show ve dahası için sende aramıza katıl abone olmayı unutma!

Reklam ve İş Birliği İçin : merve@bbl.co


","""ataberk doğan"" ataberk doğan ""ataberk doğan anı"" ""ataberk doğan askerlik anısı"" ""ataberk doğan izliyor"" ""ataberk doğan gta"" ""ataberk doğan fm"" ""ataberk doğan tepki""",https://www.youtube.com/channel/UCenmkBehf4szi5V-O6EoMaQ,"[ataberk doğan, ataberk, doğan, ataberk doğan anı, ataberk doğan askerlik anısı, ataberk doğan izliyor, ataberk doğan gta, ataberk doğan fm, ataberk doğan tepki]",9,tr,TR
UCfAV0Lg4IPzZyRQq_Nh-5KA,Domingo Replay,Ici tu trouveras toutes les rediffusions de mes lives sur Twitch !,432000,192489002,2495,Domingo Replay,Ici tu trouveras toutes les rediffusions de mes lives sur Twitch !,"""domingo replay"" ""domingo live"" ""domingo twitch"" ""replay popcorn""",https://www.youtube.com/channel/UCfAV0Lg4IPzZyRQq_Nh-5KA,"[domingo replay, domingo live, domingo twitch, replay popcorn]",4,fr,FR
UCwbD-cJvzI-TnWSKGkjfqYw,Kubilay Hoca,Deneyimli teknik adam Kubilay Hoca'nın mizah şelalesinden bir yudum almak ister misiniz?,2260,167020,31,Kubilay Hoca,Deneyimli teknik adam Kubilay Hoca'nın mizah şelalesinden bir yudum almak ister misiniz?,"",https://www.youtube.com/channel/UCwbD-cJvzI-TnWSKGkjfqYw,[],0,tr,TR
UCEtXw9LOV_1PvNkRSnKJOuA,けるろん,@kerlon_fm,2350,616716,363,けるろん,@kerlon_fm,"",https://www.youtube.com/channel/UCEtXw9LOV_1PvNkRSnKJOuA,[],0,da,JP
UCm3I52H7UV6TBpXCEuLI8wg,Zlatko Vujevic,"Hello! My name is Zlatko Vujevic, and I'm from Croatia.
I'm playing this type of game since 2002. I believe I'm a proven tactician who can bring success immediately, even to the worst teams.
I'm the author of some of the best tactics in the world.
I own a big topic on the main FM website regarding tactical approach and gameplay.

Some of my achievements:
~ Troyes title in first season
~ Pescara title in first season
and many others

Also a content creator on Twitch. Check the link under my cover photo!",1090,183676,822,Zlatko Vujevic,"Hello! My name is Zlatko Vujevic, and I'm from Croatia.
I'm playing this type of game since 2002. I believe I'm a proven tactician who can bring success immediately, even to the worst teams.
I'm the author of some of the best tactics in the world.
I own a big topic on the main FM website regarding tactical approach and gameplay.

Some of my achievements:
~ Troyes title in first season
~ Pescara title in first season
and many others

Also a content creator on Twitch. Check the link under my cover photo!",FM football manager footballmanager,https://www.youtube.com/channel/UCm3I52H7UV6TBpXCEuLI8wg,"[FM, football, manager, footballmanager]",4,en,HR
UCop_nyUWPXbyCLWSGfnPLSg,Nick28T,"A Live Streamer on Twitch: http://www.twitch.tv/nick28t

Massive FIFA Ultimate Team addict. On this channel you will see lots of gameplay footage of FIFA Ultimate Team on PC and PS5 and Virtual Pro Clubs, Pack Openings, Live Wagers, a POOR MAN Road to Glory series based around me using players JUST from packs, a Road to Glory series using my favourite players (TOTY Ibrahimovic), Live Pink Slips, etc


",575000,187071013,4347,Nick28T,"A Live Streamer on Twitch: http://www.twitch.tv/nick28t

Massive FIFA Ultimate Team addict. On this channel you will see lots of gameplay footage of FIFA Ultimate Team on PC and PS5 and Virtual Pro Clubs, Pack Openings, Live Wagers, a POOR MAN Road to Glory series based around me using players JUST from packs, a Road to Glory series using my favourite players (TOTY Ibrahimovic), Live Pink Slips, etc


",FIFA FUT Ultimate Team Packs Pack Informs Legends Road To Glory TOTY LEGENDS CHAMPIONS WEEKEND LEAGUE,https://www.youtube.com/channel/UCop_nyUWPXbyCLWSGfnPLSg,"[FIFA, FUT, Ultimate, Team, Packs, Pack, Informs, Legends, Road, To, Glory, TOTY, LEGENDS, CHAMPIONS, WEEKEND, LEAGUE]",16,en,CA
UCNc4J59tBm9NIJqoU_iCcYw,educatedearTW,"Merhabalar, EducatedearTW YouTube kanalımda; yayınlarda oynadığım oyunları paylaşıyorum. Ayrıca artık 3 saat video izlemek zorunda kalmayacaksınız. Özet bölümleri de Oturanboğaç Youtube kanalımda paylaşıyorum. İster uzun ister kısa izlemek isteyin tercih sizin ama siz yine de iki kanalıma abone olun ✨

Sağ üstten canlı yayınıma katılabilir ve diğer kanallarımı ziyaret edebilirsiniz.
",53900,9128069,460,educatedearTW,"Merhabalar, EducatedearTW YouTube kanalımda; yayınlarda oynadığım oyunları paylaşıyorum. Ayrıca artık 3 saat video izlemek zorunda kalmayacaksınız. Özet bölümleri de Oturanboğaç Youtube kanalımda paylaşıyorum. İster uzun ister kısa izlemek isteyin tercih sizin ama siz yine de iki kanalıma abone olun ✨

Sağ üstten canlı yayınıma katılabilir ve diğer kanallarımı ziyaret edebilirsiniz.
","educatedear educatedearTW oturanboğaç ""oturan boğaç"" fifa ""fifa 22"" ""fifa kariyer"" ""football manager"" ""football kariyer"" ""türkçe kariyer"" ""fm 22"" ""türkçe oyun"" ""nasıl oynanır"" ""oyun seri"" oyun oynanış gameplay ""hikaye oyunları"" kariyer walkthrough ""eğlenceli oyun videoları"" boğaç ""educatedear oynuyor""",https://www.youtube.com/channel/UCNc4J59tBm9NIJqoU_iCcYw,"[educatedear, educatedearTW, oturanboğaç, oturan boğaç, fifa, fifa 22, fifa kariyer, football manager, football kariyer, türkçe kariyer, fm 22, türkçe oyun, nasıl oynanır, oyun seri, oyun, oynanış, gameplay, hikaye oyunları, kariyer, walkthrough, eğlenceli oyun videoları, boğaç, educatedear oynuyor]",23,tr,TR
UCre1haawXLJ9baYlBxvjROw,Uğur Engincan,"Bu kanalda Football Manager 2024 başta olmak üzere Futbol ağırlıklı içerikler üretiyorum. Kanalımda Rebuild, Transfer İncelemeleri, Football Manager 2024 Takım kariyeri, FM 24 Wonderkid Kariyer İncelemeleri gibi içerikleri sık sık göreceksiniz. 

İletişim için; ugurengincanfm@gmail.com
Twitter; twitter.com/ugurengincanfm
Kick; https://kick.com/ugurengincan
Discord: https://discord.gg/KGEf8hkhyY
",6490,1291396,57,Uğur Engincan,"Bu kanalda Football Manager 2024 başta olmak üzere Futbol ağırlıklı içerikler üretiyorum. Kanalımda Rebuild, Transfer İncelemeleri, Football Manager 2024 Takım kariyeri, FM 24 Wonderkid Kariyer İncelemeleri gibi içerikleri sık sık göreceksiniz. 

İletişim için; ugurengincanfm@gmail.com
Twitter; twitter.com/ugurengincanfm
Kick; https://kick.com/ugurengincan
Discord: https://discord.gg/KGEf8hkhyY
","""football manager 2024"" ""football manager rebuild"" ""football manager inceleme"" ""football manager kariyer"" uğur engincan ""uğur engincan"" ""football manager"" fm24 ""fm 24"" ""fm 23"" ""football manager 2023""",https://www.youtube.com/channel/UCre1haawXLJ9baYlBxvjROw,"[football manager 2024, football manager rebuild, football manager inceleme, football manager kariyer, uğur, engincan, uğur engincan, football manager, fm24, fm 24, fm 23, football manager 2023]",12,tr,TR
