video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,channelId,publishDayName,numeric_duration,publish_day_name,LikeRatio,CommentRatio
sFz9whWD7s0,Arthur Ray,[FM20] CE SOIR C'EST CHAMPIONS LEAGUE,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et de devenir le plus grand entraineur de tous les temps ! Après avoir gagné la Ligue des Champions en partant de D3 Suédoise jusqu’à l’Ajax, mon nouvel objectif est de gagner la coupe aux grandes oreilles avec mon premier club, Torn IF !



☑️ DEVIENS UN SOCIO et SOUTIENS LA CHAINE ET GAGNE DES EMOTES : 
https://www.youtube.com/channel/UCNL-... 


☑️ MATÉ BIO AVEC LE CODE SOCIOS30 : https://biomate.fr/discount/SOCIOS30


Rejoins moi sur Twitter  : https://twitter.com/rayurart
Et sur Instagram : https://www.instagram.com/art__h__ur/
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

Mon skin FM est : https://www.fmscout.com/a-tcs-fm20-skin.html
Les stades : https://www.fmscout.com/c-fm20-misc-gfx.html?id=5978

#fm20 #carriere #torns","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, torns if]",2020-10-15 09:00:18-07,3022.0,186.0,,42.0,PT12M29S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,749.0,Thursday,61.54864328259431,13.898080741230972
b7JOiI7hXbs,Arthur Ray,DEZAN TOKIC KARKASSON QUI EST LE MEILLEUR ?  ... [FM20] EPISODE FINAL,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;

LE CONCOURS : https://twitter.com/rayurart/status/1321043715557830656

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et de devenir le plus grand entraineur de tous les temps ! Après avoir gagné la Ligue des Champions en partant de D3 Suédoise jusqu’à l’Ajax, mon nouvel objectif est de gagner la coupe aux grandes oreilles avec mon premier club, Torn IF !

☑️ DEVIENS UN SOCIO et SOUTIENS LA CHAINE ET GAGNE DES EMOTES : 
https://www.youtube.com/channel/UCNL-... 

☑️ MATÉ BIO AVEC LE CODE SOCIOS30 : https://biomate.fr/discount/SOCIOS30

Rejoins moi sur Twitter  : https://twitter.com/rayurart
Et sur Instagram : https://www.instagram.com/art__h__ur/
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

Mon skin FM est : https://www.fmscout.com/a-tcs-fm20-skin.html
Les stades : https://www.fmscout.com/c-fm20-misc-gfx.html?id=5978

#fm20 #carriere #torns #fin","[artur ray, foot, mf, fm20, fm21, carriere, torns, experience, fm]",2020-11-06 09:05:56-08,6217.0,265.0,,52.0,PT22M22S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1342.0,Friday,42.62506031848158,8.364162779475631
WDCA7GDE4ak,Arthur Ray,[FM20] JOUR DE COUPE ET UN JEU FM A GAGNER ! #3,"☑️ S'ABONNER :
https://bit.ly/2DyIjlq

              Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et devenir le plus grands entraineur de tout les temps ! 

CONCOURS FM A GAGNER : https://twitter.com/rayurart/status/1214848336638951424?s=20 



Rejoins moi sur Twitter  : https://twitter.com/rayurart
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

#fm20 #carriere","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, lens, ligue2]",2020-01-08 09:00:08-08,14077.0,677.0,,146.0,PT29M17S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1757.0,Wednesday,48.09263337358812,10.371528024437024
8qGq17b96G8,Arthur Ray,[FM] FINALE EUROCUP II !!,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et devenir le plus grands entraineur de tout les temps ! 

TACTIQUE : https://www.mediafire.com/file/98ix89bfzvyux88/INVINCIBLE_DEF.fmf/file


☑️ DEVIENS UN SOCIO et SOUTIEN LA CHAINE ET GAGNES DES EMOTES : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join 


☑️ MATÉ BIO AVEC LE CODE SOCIOS30 : https://biomate.fr/discount/SOCIOS30


☑️ CODE PROMO QUITOQUE -20EUROS : https://www.quitoque.fr/votre-premier-panier?voucher=ARTG3UB



Rejoins moi sur Twitter  : https://twitter.com/rayurart
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

#fm20 #carriere #torns",,2020-05-18 10:24:44-07,5725.0,252.0,,9.0,PT1H10M30S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,4230.0,Monday,44.0174672489083,1.5720524017467248
1n_1mqjLkk0,Arthur Ray,[FM20] FIN DE SAISON EN LIVE COMPLÉTEMENT ÉPIQUE !,"☑️ S'ABONNER :
https://bit.ly/2DyIjlq

              Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et devenir le plus grands entraineur de tout les temps ! 

Twitter : https://twitter.com/rayurart
Contact Pro : pro.arthurray@gmail.com

#fm20 #carriere","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, torns, patch]",2019-12-21 11:50:38-08,19839.0,681.0,,75.0,PT2H11M14S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,7874.0,Saturday,34.32632693180099,3.7804324814758807
sY5B7_e_oWs,Arthur Ray,"[FM20] EMBARGO, NOUVELLES RECRUES, OU PARTIR ?","☑️ S'ABONNER :
https://bit.ly/2DyIjlq

  Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et devenir le plus grands entraineur de tout les temps ! 

CONCOURS FM A GAGNER : https://twitter.com/rayurart/status/1214848336638951424?s=20 

Rejoins moi sur Twitter  : https://twitter.com/rayurart
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

#fm20 #carriere #rage","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, lens, ligue2]",2020-01-16 09:00:10-08,13216.0,583.0,,101.0,PT17M49S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1069.0,Thursday,44.11319612590799,7.64225181598063
lhKRSl04La0,Arthur Ray,[FM20] VICTOIRE OBLIGATOIRE POUR ESPÉRER !,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et de devenir le plus grand entraineur de tous les temps ! Après avoir gagné la Ligue des Champions en partant de D3 Suédoise jusqu’à l’Ajax, mon nouvel objectif est de gagner la coupe aux grandes oreilles avec mon premier club, Torn IF !



☑️ DEVIENS UN SOCIO et SOUTIENS LA CHAINE ET GAGNE DES EMOTES : 
https://www.youtube.com/channel/UCNL-... 


☑️ MATÉ BIO AVEC LE CODE SOCIOS30 : https://biomate.fr/discount/SOCIOS30


Rejoins moi sur Twitter  : https://twitter.com/rayurart
Et sur Instagram : https://www.instagram.com/art__h__ur/
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

Mon skin FM est : https://www.fmscout.com/a-tcs-fm20-skin.html
Les stades : https://www.fmscout.com/c-fm20-misc-gfx.html?id=5978

#fm20 #carriere #torns","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, torns if]",2020-09-20 09:00:23-07,2509.0,190.0,,24.0,PT10M5S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,605.0,Sunday,75.72738142686329,9.565563969709046
jUlzGNc_U7I,Arthur Ray,[FM20] LE DÉBUT DE LA LIGUE DES CHAMPIONS !!,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et de devenir le plus grand entraineur de tous les temps ! Après avoir gagné la Ligue des Champions en partant de D3 Suédoise jusqu’à l’Ajax, mon nouvel objectif est de gagner la coupe aux grandes oreilles avec mon premier club, Torn IF !



☑️ DEVIENS UN SOCIO et SOUTIENS LA CHAINE ET GAGNE DES EMOTES : 
https://www.youtube.com/channel/UCNL-... 


☑️ MATÉ BIO AVEC LE CODE SOCIOS30 : https://biomate.fr/discount/SOCIOS30


Rejoins moi sur Twitter  : https://twitter.com/rayurart
Et sur Instagram : https://www.instagram.com/art__h__ur/
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

Mon skin FM est : https://www.fmscout.com/a-tcs-fm20-skin.html
Les stades : https://www.fmscout.com/c-fm20-misc-gfx.html?id=5978

#fm20 #carriere #torns","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, torns if]",2020-10-07 09:00:13-07,3104.0,163.0,,37.0,PT24M18S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1458.0,Wednesday,52.51288659793814,11.920103092783505
2eIBGWO-7r8,Arthur Ray,"[FM20] DEUX MATCHS, DEUX GUERRES !","☑️ S'ABONNER :https://bit.ly/2DyIjlq;

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et devenir le plus grands entraineur de tout les temps ! 

TACTIQUE : https://www.mediafire.com/file/98ix89bfzvyux88/INVINCIBLE_DEF.fmf/file

☑️ DEVIENS UN SOCIO et SOUTIEN LA CHAINE ET GAGNES DES EMOTES : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join 

Rejoins moi sur Twitter  : https://twitter.com/rayurart
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

#fm20 #carriere #ajax","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, ajax]",2020-03-04 09:00:00-08,5305.0,326.0,,62.0,PT18M15S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1095.0,Wednesday,61.45146088595665,11.687087653157398
YMtOpcR7dgg,Arthur Ray,[FM20] PRÉSENTATION DES NOUVEAUX JOUEURS !,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et de devenir le plus grand entraineur de tous les temps ! Après avoir gagné la Ligue des Champions en partant de D3 Suédoise jusqu’à l’Ajax, mon nouvel objectif est de gagner la coupe aux grandes oreilles avec mon premier club, Torn IF !



☑️ DEVIENS UN SOCIO et SOUTIENS LA CHAINE ET GAGNE DES EMOTES : 
https://www.youtube.com/channel/UCNL-... 


☑️ MATÉ BIO AVEC LE CODE SOCIOS30 : https://biomate.fr/discount/SOCIOS30


Rejoins moi sur Twitter  : https://twitter.com/rayurart
Et sur Instagram : https://www.instagram.com/art__h__ur/
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

Mon skin FM est : https://www.fmscout.com/a-tcs-fm20-skin.html
Les stades : https://www.fmscout.com/c-fm20-misc-gfx.html?id=5978

#fm20 #carriere #torns","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, torns if]",2020-09-09 09:00:19-07,3186.0,183.0,,32.0,PT13M13S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,793.0,Wednesday,57.438794726930325,10.043942247332078
8byMqkmCiJs,Arthur Ray,[FM20] TORNS - RÉAL MADRID : 1/8 CHAMPIONS LEAGUE,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et de devenir le plus grand entraineur de tous les temps ! Après avoir gagné la Ligue des Champions en partant de D3 Suédoise jusqu’à l’Ajax, mon nouvel objectif est de gagner la coupe aux grandes oreilles avec mon premier club, Torn IF !

TACTIQUE : https://www.mediafire.com/file/98ix89...


☑️ DEVIENS UN SOCIO et SOUTIENS LA CHAINE ET GAGNE DES EMOTES : 
https://www.youtube.com/channel/UCNL-... 


☑️ MATÉ BIO AVEC LE CODE SOCIOS30 : https://biomate.fr/discount/SOCIOS30


Rejoins moi sur Twitter  : https://twitter.com/rayurart
Et sur Instagram : https://www.instagram.com/art__h__ur/
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

Mon skin FM est : https://www.fmscout.com/a-tcs-fm20-skin.html
Les stades : https://www.fmscout.com/c-fm20-misc-gfx.html?id=5978

#fm20 #carriere #torns","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, torns if]",2020-08-27 09:00:01-07,3517.0,244.0,,43.0,PT14M2S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,842.0,Thursday,69.37731020756327,12.226329257890246
QRFVlkDcjf0,Arthur Ray,"[FM20] NOUVEAU PATCH, NOUVELLE TACTIQUE ! - S02 EP10","☑️ S'ABONNER :
https://bit.ly/2DyIjlq

              Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et devenir le plus grands entraineur de tout les temps ! 

Twitter : https://twitter.com/rayurart
Contact Pro : pro.arthurray@gmail.com

#fm20 #carriere","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, torns]",2019-12-06 09:00:12-08,14227.0,470.0,,89.0,PT27M48S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1668.0,Friday,33.0357770436494,6.2557109720953115
c8QlDWxN_rE,Arthur Ray,[FM20] LA BEAUTÉ DE JOUER CONTRE UNE R1 !,"☑️ S'ABONNER :
https://bit.ly/2DyIjlq

  Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et devenir le plus grands entraineur de tout les temps ! 

CONCOURS FM A GAGNER : https://twitter.com/rayurart/status/1214848336638951424?s=20 

Rejoins moi sur Twitter  : https://twitter.com/rayurart
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

#fm20 #carriere #sapin","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, lens, ligue2]",2020-01-23 09:00:10-08,11271.0,504.0,,54.0,PT33M28S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,2008.0,Thursday,44.71652914559489,4.791056694170881
Qo5Go3VGKpw,Arthur Ray,"OL/OM MILLIARDAIRE, 18 ANS APRÈS QUEL BILAN ? [EXPERIENCE FM20]","☑️ S'ABONNER :https://bit.ly/2DyIjlq


Nouvelle expérience, je crée un gardien parfait, née en Andorre et jouant pour le FC.Andorra au début de sa carriere, va t'il tout gagner en club et en selection ?

☑️ DEVENIR UN SOCIO : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join


Rejoins moi sur Twitter pour plus de FUN : https://twitter.com/rayurart

Viens sur le Discord : https://discord.gg/MSjKkuZ

Contact Pro : pro.arthurray@gmail.com

#fm20 #experience #milliardaire","[om, ol, psg, marseille, lyon, paris, milliardaire, experience fm, fm20, fm2020, arthur, ray]",2020-03-11 03:00:04-07,11413.0,365.0,,24.0,PT13M26S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,806.0,Wednesday,31.981074213616054,2.102865153772014
4XKjIVANI9c,Arthur Ray,[FM20] TROPHÉE DES CHAMPIONS ET MERCATO BRULANT !,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et devenir le plus grands entraineur de tout les temps ! 

CONCOURS TWITTER BONNET DU GRINCH : https://twitter.com/rayurart/status/1228431928363307008 


☑️ DEVIENS UN SOCIO et SOUTIEN LA CHAINE ET GAGNES DES EMOTES : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join 

Rejoins moi sur Twitter  : https://twitter.com/rayurart
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

#fm20 #carriere #ajax","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, ajax]",2020-02-27 09:00:00-08,7544.0,353.0,,71.0,PT24M26S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1466.0,Thursday,46.79215270413574,9.411452810180275
i5dIRCZh2GE,Arthur Ray,[FM20] J'ENVOIE L’ÉQUIPE EN VACANCES ET ON BOSSE UNE NOUVELLE TACTIQUE,"☑️ S'ABONNER :
https://bit.ly/2DyIjlq

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et devenir le plus grands entraineur de tout les temps ! 

☑️ DEVIENS UN SOCIO et SOUTIEN LA CHAINE ET GAGNES DES EMOTES : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join 

Rejoins moi sur Twitter  : https://twitter.com/rayurart
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

#fm20 #carriere #ajax","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, ajax]",2020-02-09 09:00:16-08,10685.0,360.0,,36.0,PT32M39S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1959.0,Sunday,33.69209171736079,3.369209171736079
KhDSdbHgtKo,Arthur Ray,[FM] AJAX : 1/2 DE FINALE DE LDC,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et devenir le plus grands entraineur de tout les temps ! 

TACTIQUE : https://www.mediafire.com/file/98ix89bfzvyux88/INVINCIBLE_DEF.fmf/file


☑️ DEVIENS UN SOCIO et SOUTIEN LA CHAINE ET GAGNES DES EMOTES : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join 

MATÉ BIO AVEC LE CODE SOCIOS30 : https://biomate.fr/discount/SOCIOS30


Rejoins moi sur Twitter  : https://twitter.com/rayurart
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

#fm20 #carriere #ajax","[tactique, meilleure, fm20, football manager 2020, arthur, ray, carriere, story]",2020-04-08 11:18:15-07,5453.0,230.0,,4.0,PT1H36M43S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,5803.0,Wednesday,42.178617274894556,0.7335411699981661
3Ibpg7OW83g,Arthur Ray,[FM20] LA RECRUE A 120 MILLIONS + TIRAGE LDC,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et de devenir le plus grand entraineur de tous les temps ! Après avoir gagné la Ligue des Champions en partant de D3 Suédoise jusqu’à l’Ajax, mon nouvel objectif est de gagner la coupe aux grandes oreilles avec mon premier club, Torn IF !



☑️ DEVIENS UN SOCIO et SOUTIENS LA CHAINE ET GAGNE DES EMOTES : 
https://www.youtube.com/channel/UCNL-... 


☑️ MATÉ BIO AVEC LE CODE SOCIOS30 : https://biomate.fr/discount/SOCIOS30


Rejoins moi sur Twitter  : https://twitter.com/rayurart
Et sur Instagram : https://www.instagram.com/art__h__ur/
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

Mon skin FM est : https://www.fmscout.com/a-tcs-fm20-skin.html
Les stades : https://www.fmscout.com/c-fm20-misc-gfx.html?id=5978

#fm20 #carriere #torns","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, torns if]",2020-10-06 09:00:01-07,3949.0,185.0,,27.0,PT29M58S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1798.0,Tuesday,46.84730311471259,6.837173968093189
vojD--BnTLg,Arthur Ray,[FM20] LA DERNIÈRE LIGNE DROITE EN CHAMPIONNAT !,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;


Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et devenir le plus grands entraineur de tout les temps ! 

CONCOURS TWITTER BONNET DU GRINCH : https://twitter.com/rayurart/status/1228431928363307008
☑️ DEVIENS UN SOCIO et SOUTIEN LA CHAINE ET GAGNES DES EMOTES : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join 

Rejoins moi sur Twitter  : https://twitter.com/rayurart
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

#fm20 #carriere #ajax","[fm2020, fm20, arthur ray, carriere, story, journeyman, astuces, gamplay, test, patch, ajax]",2020-02-19 09:00:13-08,7174.0,381.0,,32.0,PT26M,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,1560.0,Wednesday,53.10844717033733,4.460551993309172
1B9lrCpNxeI,Arthur Ray,DETROIT BECOME HUMAN : EPISODE 4 LET'S PLAY FR,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;

Bienvenue pour un let's play sur Detroit Become Human ,une aventure unique et sublime ! 


☑️ DEVIENS UN SOCIO et SOUTIENS LA CHAINE ET GAGNE DES EMOTES : 
https://www.youtube.com/channel/UCNL-... 


☑️ MATÉ BIO AVEC LE CODE SOCIOS30 : https://biomate.fr/discount/SOCIOS30


Rejoins moi sur Twitter  : https://twitter.com/rayurart
Et sur Instagram : https://www.instagram.com/art__h__ur/
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

Mon skin FM est : https://www.fmscout.com/a-tcs-fm20-skin.html
Les stades : https://www.fmscout.com/c-fm20-misc-gfx.html?id=5978

#detroitbecomehuman #letsplay #francais","[detroit become human, pc, let's play, francais, aventure, arthur ray]",2020-08-23 09:00:01-07,520.0,31.0,,6.0,PT37M52S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,2272.0,Sunday,59.61538461538462,11.538461538461538
SBFTqhWGGv4,Arthur Ray,[FM] TORNS IF - NOUVELLE SAISON,"☑️ S'ABONNER :https://bit.ly/2DyIjlq;

Bienvenue sur ma Carrière FM, sans emploi, sans formation, footballeur du dimanche, avec le but d'atteindre les sommets et devenir le plus grands entraineur de tout les temps ! 

TACTIQUE : https://www.mediafire.com/file/98ix89bfzvyux88/INVINCIBLE_DEF.fmf/file


☑️ DEVIENS UN SOCIO et SOUTIEN LA CHAINE ET GAGNES DES EMOTES : https://www.youtube.com/channel/UCNL-PktThtkU9V9mUSA6_xw/join 


☑️ MATÉ BIO AVEC LE CODE SOCIOS30 : https://biomate.fr/discount/SOCIOS30


☑️ CODE PROMO QUITOQUE -20EUROS : https://www.quitoque.fr/votre-premier-panier?voucher=ARTG3UB



Rejoins moi sur Twitter  : https://twitter.com/rayurart
Viens sur le Discord : https://discord.gg/MSjKkuZ
Contact Pro : pro.arthurray@gmail.com

#fm20 #carriere #torns",,2020-05-09 12:07:06-07,5466.0,217.0,,44.0,PT2H7M25S,hd,false,UCNL-PktThtkU9V9mUSA6_xw,,7645.0,Saturday,39.69996341017197,8.04976216611782
